AGI	object name	GO term	GO ID	Aspect	GOslim term
AT4G13200	AT4G13200.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G13670	AT4G13670.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G14870	AT4G14870.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G17600	AT4G17600.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G18350	NCED2	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G20360	AT4G20360.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G21280	AT4G21280.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G22240	AT4G22240.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G22890	AT4G22890.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G23890	AT4G23890.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G24770	AT4G24770.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G25080	AT4G25080.2	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G27440	AT4G27440.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G27700	AT4G27700.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G28025	AT4G28025.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G28660	AT4G28660.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G28750	AT4G28750.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G32260	AT4G32260.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G34190	SEP1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G37200	HCF164	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G38100	AT4G38100.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G39710	AT4G39710.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G39730	AT4G39730.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G39960	AT4G39960.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT4G04610	APR1	plastid	GO:0009536	comp	plastid
AT4G14070	AT4G14070.1	plastid	GO:0009536	comp	plastid
AT4G24620	PGI1	plastid	GO:0009536	comp	plastid
AT4G31990	ASP5	plastid	GO:0009536	comp	plastid
AT4G34240	ALDH3I1	plastid	GO:0009536	comp	plastid
AT4G39940	AKN2	plastid	GO:0009536	comp	plastid
AT4G02770	AT4G02770.1	photosystem I reaction center	GO:0009538	comp	other intracellular components
AT4G12800	AT4G12800.1	photosystem I reaction center	GO:0009538	comp	other intracellular components
AT4G28750	AT4G28750.1	photosystem I reaction center	GO:0009538	comp	other intracellular components
AT4G28660	AT4G28660.1	photosystem II reaction center	GO:0009539	comp	other intracellular components
AT4G02530	AT4G02530.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G05180	AT4G05180.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G09010	AT4G09010.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G15510	AT4G15510.3	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G17740	AT4G17740.2	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G18370	AT4G18370.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G19830	AT4G19830.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G21280	AT4G21280.2	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G24930	AT4G24930.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G39710	AT4G39710.1	thylakoid lumen (sensu Viridiplantae)	GO:0009543	comp	other intracellular components
AT4G04640	ATPC1	chloroplast ATP synthase complex	GO:0009544	comp	other intracellular components
AT4G18770	MYB98	female gametophyte development	GO:0009553	proc	other biological processes
AT4G29170	AT4G29170.1	female gametophyte development	GO:0009553	proc	other biological processes
AT4G27330	SPL	megasporogenesis	GO:0009554	proc	other physiological processes
AT4G29170	AT4G29170.1	male gametophyte development	GO:0009555	proc	other biological processes
AT4G20050	QRT3	microsporogenesis	GO:0009556	proc	other physiological processes
AT4G20900	MS5	microsporogenesis	GO:0009556	proc	other physiological processes
AT4G27330	SPL	microsporogenesis	GO:0009556	proc	other physiological processes
AT4G33790	AT4G33790.1	microsporogenesis	GO:0009556	proc	other physiological processes
AT4G09020	AT4G09020.1	chloroplast starch grain	GO:0009569	comp	other intracellular components
AT4G08390	AT4G08390.2	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G17040	AT4G17040.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G17090	CT-BMY	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G18350	NCED2	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G18480	CHLI1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G26500	AT4G26500.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G33680	AGD2	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G34350	AT4G34350.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G38970	AT4G38970.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT4G22260	IM	thylakoid	GO:0009579	comp	other intracellular components
AT4G02440	EID1	"red, far-red light phototransduction"	GO:0009585	proc	response to abiotic or biotic stimulus
AT4G11280	AT4G11280.1	response to external stimulus	GO:0009605	proc	other biological processes
AT4G01370	AT4G01370.1	response to biotic stimulus	GO:0009607	proc	response to abiotic or biotic stimulus
AT4G08500	MEKK1	response to wounding	GO:0009611	proc	other biological processes
AT4G10270	AT4G10270.1	response to wounding	GO:0009611	proc	other biological processes
AT4G11280	AT4G11280.1	response to wounding	GO:0009611	proc	other biological processes
AT4G13280	AT4G13280.1	response to wounding	GO:0009611	proc	other biological processes
AT4G16740	ATTPS03	response to wounding	GO:0009611	proc	other biological processes
AT4G21440	AT4G21440.1	response to wounding	GO:0009611	proc	other biological processes
AT4G22880	AT4G22880.1	response to wounding	GO:0009611	proc	other biological processes
AT4G23600	CORI3	response to wounding	GO:0009611	proc	other biological processes
AT4G24220	VEP1	response to wounding	GO:0009611	proc	other biological processes
AT4G26070	AT4G26070.3	response to wounding	GO:0009611	proc	other biological processes
AT4G34710	ADC2	response to wounding	GO:0009611	proc	other biological processes
AT4G35770	AT4G35770.1	response to wounding	GO:0009611	proc	other biological processes
AT4G37760	AT4G37760.1	response to wounding	GO:0009611	proc	other biological processes
AT4G39980	AT4G39980.1	response to wounding	GO:0009611	proc	other biological processes
AT4G11280	ACS6	response to mechanical stimulus	GO:0009612	proc	response to abiotic or biotic stimulus
AT4G18040	EIF4E	response to virus	GO:0009615	proc	response to abiotic or biotic stimulus
AT4G00860	ATOZI1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G09930	AT4G09930.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G09940	AT4G09940.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G09950	AT4G09950.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G19660	NPR4	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G21610	LOL2	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G37980	ELI3-1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G37990	ELI3-2	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G39980	AT4G39980.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT4G01370	ATMPK4	response to fungus	GO:0009620	proc	response to abiotic or biotic stimulus
AT4G03550	ATGSL05	response to fungus	GO:0009620	proc	response to abiotic or biotic stimulus
AT4G13580	AT4G13580.1	response to fungus	GO:0009620	proc	response to abiotic or biotic stimulus
AT4G19660	NPR4	response to fungus	GO:0009620	proc	response to abiotic or biotic stimulus
AT4G18210	AT4G18210.1	response to nematode	GO:0009624	proc	response to abiotic or biotic stimulus
AT4G31710	AT4G31710.1	response to nematode	GO:0009624	proc	response to abiotic or biotic stimulus
AT4G32650	AT4G32650.1	response to nematode	GO:0009624	proc	response to abiotic or biotic stimulus
AT4G39030	AT4G39030.1	response to nematode	GO:0009624	proc	response to abiotic or biotic stimulus
AT4G12720	AT4G12720.1	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G25230	RIN2	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G26090	RPS2	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G37000	ACD2	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G37930	SHM1	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G37980	AT4G37980.2	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G37990	AT4G37990.1	hypersensitive response	GO:0009626	proc	other physiological processes
AT4G18470	SNI1	systemic acquired resistance	GO:0009627	proc	response to abiotic or biotic stimulus
AT4G26070	AT4G26070.3	response to abiotic stimulus	GO:0009628	proc	response to abiotic or biotic stimulus
AT4G16420	ADA2B	cold acclimation	GO:0009631	proc	response to abiotic or biotic stimulus
AT4G25470	CBF2	cold acclimation	GO:0009631	proc	response to abiotic or biotic stimulus
AT4G25490	CBF1	cold acclimation	GO:0009631	proc	response to abiotic or biotic stimulus
AT4G29810	ATMKK2	cold acclimation	GO:0009631	proc	response to abiotic or biotic stimulus
AT4G01070	AT4G01070.1	response to toxin	GO:0009636	proc	other biological processes
AT4G01120	GBF2	response to blue light	GO:0009637	proc	response to abiotic or biotic stimulus
AT4G08920	OOP2	response to blue light	GO:0009637	proc	response to abiotic or biotic stimulus
AT4G04770	ATABC1	response to red or far red light	GO:0009639	proc	response to abiotic or biotic stimulus
AT4G15090	FAR1	response to red or far red light	GO:0009639	proc	response to abiotic or biotic stimulus
AT4G38170	AT4G38170.1	response to red or far red light	GO:0009639	proc	response to abiotic or biotic stimulus
AT4G38180	AT4G38180.1	response to red or far red light	GO:0009639	proc	response to abiotic or biotic stimulus
AT4G08920	CRY1	photomorphogenesis	GO:0009640	proc	response to abiotic or biotic stimulus
AT4G14110	AT4G14110.1	photomorphogenesis	GO:0009640	proc	response to abiotic or biotic stimulus
AT4G32980	ATH1	photomorphogenesis	GO:0009640	proc	response to abiotic or biotic stimulus
AT4G37580	HLS1	photomorphogenesis	GO:0009640	proc	response to abiotic or biotic stimulus
AT4G31500	CYP83B1	shade avoidance	GO:0009641	proc	response to abiotic or biotic stimulus
AT4G37270	HMA1	response to light intensity	GO:0009642	proc	response to abiotic or biotic stimulus
AT4G22260	AT4G22260.1	response to high light intensity	GO:0009644	proc	response to abiotic or biotic stimulus
AT4G32770	VTE1	response to high light intensity	GO:0009644	proc	response to abiotic or biotic stimulus
AT4G34190	SEP1	response to high light intensity	GO:0009644	proc	response to abiotic or biotic stimulus
AT4G35900	FD	photoperiodism	GO:0009648	proc	response to abiotic or biotic stimulus
AT4G01280	AT4G01280.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G01370	ATMPK4	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G05100	AT4G05100.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G08500	MEKK1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G09460	AT4G09460.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G10310	HKT1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G12720	AT4G12720.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G17340	AT4G17340.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G17615	CBL1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G21440	AT4G21440.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G23400	AT4G23400.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G29810	ATMKK2	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G33950	AT4G33950.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G34000	AT4G34000.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G34710	ADC2	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G34990	AT4G34990.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G35100	PIP3	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G37260	AT4G37260.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G38620	AT4G38620.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G39090	RD19	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G40010	AT4G40010.1	response to salt stress	GO:0009651	proc	response to abiotic or biotic stimulus
AT4G05180	AT4G05180.1	oxygen evolving complex	GO:0009654	comp	other intracellular components
AT4G15510	AT4G15510.3	oxygen evolving complex	GO:0009654	comp	other intracellular components
AT4G21280	AT4G21280.2	oxygen evolving complex	GO:0009654	comp	other intracellular components
AT4G37230	AT4G37230.1	oxygen evolving complex	GO:0009654	comp	other intracellular components
AT4G22260	IM	plastid organization and biogenesis	GO:0009657	proc	cell organization and biogenesis
AT4G01940	NFU1	chloroplast organization and biogenesis	GO:0009658	proc	cell organization and biogenesis
AT4G22260	IM	chloroplast organization and biogenesis	GO:0009658	proc	cell organization and biogenesis
AT4G25910	NFU3	chloroplast organization and biogenesis	GO:0009658	proc	cell organization and biogenesis
AT4G33650	ADL2	chloroplast organization and biogenesis	GO:0009658	proc	cell organization and biogenesis
AT4G09080	AT4G09080.1	etioplast organization and biogenesis	GO:0009662	proc	cell organization and biogenesis
AT4G08370	AT4G08370.1	cell wall organization and biogenesis (sensu Magnoliophyta)	GO:0009664	proc	cell organization and biogenesis
AT4G08380	AT4G08380.1	cell wall organization and biogenesis (sensu Magnoliophyta)	GO:0009664	proc	cell organization and biogenesis
AT4G08410	AT4G08410.1	cell wall organization and biogenesis (sensu Magnoliophyta)	GO:0009664	proc	cell organization and biogenesis
AT4G13390	AT4G13390.1	cell wall organization and biogenesis (sensu Magnoliophyta)	GO:0009664	proc	cell organization and biogenesis
AT4G28250	AT4G28250.1	cell wall organization and biogenesis (sensu Magnoliophyta)	GO:0009664	proc	cell organization and biogenesis
AT4G38400	AT4G38400.1	cell wall organization and biogenesis (sensu Magnoliophyta)	GO:0009664	proc	cell organization and biogenesis
AT4G13420	HAK5	potassium:sodium symporter activity	GO:0009674	func	transporter activity
AT4G31500	CYP83B1	indoleacetic acid biosynthesis	GO:0009684	proc	other physiological processes
AT4G39950	CYP79B2	indoleacetic acid biosynthesis	GO:0009684	proc	other physiological processes
AT4G02780	AT4G02780.1	gibberellic acid biosynthesis	GO:0009686	proc	other physiological processes
AT4G25420	AT4G25420.1	gibberellic acid biosynthesis	GO:0009686	proc	other physiological processes
AT4G32980	ATH1	gibberellic acid biosynthesis	GO:0009686	proc	other physiological processes
AT4G19230	CYP707A1	abscisic acid metabolism	GO:0009687	proc	other physiological processes
AT4G18350	NCED2	abscisic acid biosynthesis	GO:0009688	proc	other physiological processes
AT4G24650	ATIPT4	cytokinin biosynthesis	GO:0009691	proc	other physiological processes
AT4G08040	AT4G08040.1	ethylene biosynthesis	GO:0009693	proc	other physiological processes
AT4G11280	ACS6	ethylene biosynthesis	GO:0009693	proc	other physiological processes
AT4G26200	ACS7	ethylene biosynthesis	GO:0009693	proc	other physiological processes
AT4G37770	ACS8	ethylene biosynthesis	GO:0009693	proc	other physiological processes
AT4G05160	AT4G05160.1	jasmonic acid biosynthesis	GO:0009695	proc	response to abiotic or biotic stimulus
AT4G39030	EDS5	salicylic acid biosynthesis	GO:0009697	proc	other physiological processes
AT4G24520	ATR1	phenylpropanoid metabolism	GO:0009698	proc	other physiological processes
AT4G30210	ATR2	phenylpropanoid metabolism	GO:0009698	proc	other physiological processes
AT4G00040	AT4G00040.1	phenylpropanoid biosynthesis	GO:0009699	proc	other physiological processes
AT4G34850	AT4G34850.1	phenylpropanoid biosynthesis	GO:0009699	proc	other physiological processes
AT4G36220	FAH1	phenylpropanoid biosynthesis	GO:0009699	proc	other physiological processes
AT4G11150	TUF	vacuolar membrane (sensu Magnoliophyta)	GO:0009705	comp	other intracellular components
AT4G39080	AT4G39080.1	vacuolar membrane (sensu Magnoliophyta)	GO:0009705	comp	other intracellular components
AT4G03320	AT4G03320.1	chloroplast inner membrane	GO:0009706	comp	other intracellular components
AT4G13590	AT4G13590.1	chloroplast inner membrane	GO:0009706	comp	other intracellular components
AT4G23430	AT4G23430.1	chloroplast inner membrane	GO:0009706	comp	other intracellular components
AT4G31780	MGD1	chloroplast inner membrane	GO:0009706	comp	other intracellular components
AT4G32770	VTE1	chloroplast inner membrane	GO:0009706	comp	other intracellular components
AT4G33350	AT4G33350.1	chloroplast inner membrane	GO:0009706	comp	other intracellular components
AT4G00550	DGD2	chloroplast outer membrane	GO:0009707	comp	other intracellular components
AT4G02510	TOC159	chloroplast outer membrane	GO:0009707	comp	other intracellular components
AT4G09080	AT4G09080.1	chloroplast outer membrane	GO:0009707	comp	other intracellular components
AT4G15810	AT4G15810.1	chloroplast outer membrane	GO:0009707	comp	other intracellular components
AT4G01900	GLB1	anthocyanin biosynthesis	GO:0009718	proc	other physiological processes
AT4G27430	CIP7	anthocyanin biosynthesis	GO:0009718	proc	other physiological processes
AT4G01280	AT4G01280.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G05100	AT4G05100.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G09460	AT4G09460.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G11280	AT4G11280.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G16110	ARR2	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G34990	AT4G34990.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G37260	AT4G37260.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G37580	HLS1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G38620	AT4G38620.1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT4G37680	AT4G37680.1	response to hormone stimulus	GO:0009725	proc	other biological processes
AT4G38320	AT4G38320.1	response to hormone stimulus	GO:0009725	proc	other biological processes
AT4G32040	KNAT5	detection of ethylene stimulus	GO:0009727	proc	other physiological processes
AT4G18710	BIN2	detection of brassinosteroid stimulus	GO:0009729	proc	other physiological processes
AT4G39400	BRI1	detection of brassinosteroid stimulus	GO:0009729	proc	other physiological processes
AT4G00880	AT4G00880.1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G01280	AT4G01280.1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G02570	ATCUL1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G03190	GRH1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G03400	AT4G03400.1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G09460	AT4G09460.1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G11280	ACS6	response to auxin stimulus	GO:0009733	proc	other biological processes
AT4G12410	AT4G12410.1	response to auxin stimulus	GO:0009733	proc	other biological processes
