Transcript	SoyDB
Glyma19g14930.1	ZF-TAZ
Glyma19g29100.1	ZF-TAZ
Glyma19g29420.1	ZF-TAZ
Glyma19g29420.2	ZF-TAZ
Glyma19g33590.1	ZF-TAZ
Glyma19g33880.1	ZF-TAZ
Glyma19g38680.1	ZF-TAZ
Glyma19g43160.1	ZF-TAZ
Glyma20g28160.1	ZF-TAZ
Glyma20g37260.1	ZF-TAZ
Glyma20g37260.2	ZF-TAZ
Glyma20g37640.1	ZF-TAZ
Glyma03g07710.1	TCP
Glyma03g24440.1	TCP
Glyma03g27570.1	TCP
Glyma03g27580.1	TCP
Glyma03g27580.2	TCP
Glyma06g09720.1	TCP
Glyma10g23080.1	TCP
Glyma10g29120.2	TCP
Glyma10g34810.2	TCP
Glyma12g03470.17	TCP
Glyma12g08300.1	TCP
Glyma14g22730.1	TCP
Glyma19g30540.1	TCP
Glyma19g30550.1	TCP
Glyma20g05140.1	TCP
Glyma01g39820.1	TUB
Glyma04g04680.1	TUB
Glyma05g31280.1	TUB
Glyma05g31280.2	TUB
Glyma06g39050.1	TUB
Glyma08g14500.1	TUB
Glyma08g24570.1	TUB
Glyma10g04320.1	TUB
Glyma11g05460.1	TUB
Glyma12g03360.1	TUB
Glyma12g03360.2	TUB
Glyma12g03360.3	TUB
Glyma15g41490.1	TUB
Glyma17g17930.1	TUB
Glyma17g26630.1	TUB
Glyma20g36190.2	TUB
Glyma01g02110.1	Trihelix
Glyma01g33280.1	Trihelix
Glyma01g38800.1	Trihelix
Glyma02g05340.1	Trihelix
Glyma02g36210.1	Trihelix
Glyma02g36210.2	Trihelix
Glyma03g18750.1	Trihelix
Glyma03g33900.2	Trihelix
Glyma04g32310.1	Trihelix
Glyma04g39630.1	Trihelix
Glyma04g40550.1	Trihelix
Glyma05g05630.1	Trihelix
Glyma05g26570.1	Trihelix
Glyma05g33500.1	Trihelix
Glyma06g14250.1	Trihelix
Glyma07g07550.1	Trihelix
Glyma07g07940.1	Trihelix
Glyma08g28880.1	Trihelix
Glyma08g45240.1	Trihelix
Glyma09g28420.1	Trihelix
Glyma09g33830.1	Trihelix
Glyma10g08710.1	Trihelix
Glyma10g44620.1	Trihelix
Glyma12g03130.1	Trihelix
Glyma12g03470.19	Trihelix
Glyma12g30540.1	Trihelix
Glyma13g30280.1	Trihelix
Glyma13g43650.1	Trihelix
Glyma14g18790.1	Trihelix
Glyma15g01730.1	Trihelix
Glyma15g08020.1	Trihelix
Glyma16g14040.1	Trihelix
Glyma17g05390.1	Trihelix
Glyma17g27600.1	Trihelix
Glyma18g07380.1	Trihelix
Glyma18g46930.1	Trihelix
Glyma18g51790.1	Trihelix
Glyma20g32540.1	Trihelix
Glyma20g39410.1	Trihelix
Glyma0220s00210.1	ULT
Glyma08g37260.1	ULT
Glyma12g11030.1	ULT
Glyma17g32550.3	ULT
Glyma19g03560.2	ULT
Glyma19g31240.1	ULT
Glyma20g19600.1	ULT
Glyma01g43150.1	VOZ
Glyma02g12290.1	VOZ
Glyma03g37960.1	VOZ
Glyma04g14760.1	VOZ
Glyma07g09890.1	VOZ
Glyma07g09890.2	VOZ
Glyma07g09890.3	VOZ
Glyma09g31920.2	VOZ
Glyma10g34810.1	VOZ
Glyma10g34810.3	VOZ
Glyma10g37440.1	VOZ
Glyma11g02340.1	VOZ
Glyma14g35610.1	VOZ
Glyma15g14260.1	VOZ
Glyma19g40580.1	VOZ
Glyma03g12460.1	Whirly
Glyma08g24370.1	Whirly
Glyma10g04400.1	Whirly
Glyma10g23870.1	Whirly
Glyma12g31490.1	Whirly
Glyma13g09470.1	Whirly
Glyma13g43060.1	Whirly
Glyma15g03990.1	Whirly
Glyma15g03990.2	Whirly
Glyma16g17770.1	Whirly
Glyma17g12260.1	Whirly
Glyma18g12790.1	Whirly
Glyma01g27340.1	WRKY
Glyma03g28960.1	WRKY
Glyma03g32430.1	WRKY
Glyma03g32430.2	WRKY
Glyma03g32430.3	WRKY
Glyma03g32430.4	WRKY
Glyma05g28260.1	WRKY
Glyma08g11240.1	WRKY
Glyma08g23380.2	WRKY
Glyma08g26190.1	WRKY
Glyma09g09790.2	WRKY
Glyma10g01080.1	WRKY
Glyma10g21320.1	WRKY
Glyma10g28800.1	WRKY
Glyma10g28800.2	WRKY
Glyma10g28800.3	WRKY
Glyma10g36250.1	WRKY
Glyma11g03330.1	WRKY
Glyma11g03330.2	WRKY
Glyma11g09670.1	WRKY
Glyma12g20900.1	WRKY
Glyma12g31860.1	WRKY
Glyma13g34250.1	WRKY
Glyma13g41410.1	WRKY
Glyma13g41410.2	WRKY
Glyma15g21570.1	WRKY
Glyma17g10630.2	WRKY
Glyma18g27720.1	WRKY
Glyma19g01710.1	WRKY
Glyma19g09940.1	WRKY
Glyma20g22910.1	WRKY
Glyma20g22910.2	WRKY
Glyma20g31340.1	WRKY
Glyma02g00790.1	ZF-HD
Glyma05g26590.2	ZF-HD
Glyma06g38870.1	ZF-HD
Glyma06g41820.1	ZF-HD
Glyma08g24970.1	ZF-HD
Glyma09g30060.1	ZF-HD
Glyma10g00900.1	ZF-HD
Glyma01g22710.1	ZIM
Glyma02g21830.1	ZIM
Glyma04g07330.1	ZIM
Glyma04g07330.2	ZIM
Glyma04g07330.3	ZIM
Glyma04g07330.4	ZIM
Glyma06g07640.3	ZIM
Glyma07g09310.1	ZIM
Glyma08g09550.1	ZIM
Glyma08g13960.1	ZIM
Glyma08g41120.1	ZIM
Glyma09g27330.1	ZIM
Glyma09g32470.1	ZIM
Glyma09g32470.2	ZIM
Glyma09g34820.1	ZIM
Glyma10g01580.2	ZIM
Glyma10g12900.1	ZIM
Glyma10g29400.1	ZIM
Glyma10g37780.2	ZIM
Glyma11g17250.1	ZIM
Glyma14g37470.1	ZIM
Glyma17g03290.1	ZIM
Glyma17g03290.2	ZIM
Glyma19g40980.2	ZIM
Glyma20g06530.1	ZIM
Glyma20g22670.1	ZIM
Glyma01g36360.1	NIN-like
Glyma02g48080.1	NIN-like
Glyma04g00210.1	NIN-like
Glyma04g01910.1	NIN-like
Glyma04g33540.1	NIN-like
Glyma04g41320.1	NIN-like
Glyma05g01030.1	NIN-like
Glyma06g00240.1	NIN-like
Glyma06g02030.1	NIN-like
Glyma06g13530.1	NIN-like
Glyma06g13540.1	NIN-like
Glyma06g20880.1	NIN-like
Glyma09g25230.1	NIN-like
Glyma10g37860.1	NIN-like
Glyma11g09080.1	NIN-like
Glyma11g13390.1	NIN-like
Glyma12g05390.1	NIN-like
Glyma13g42160.1	NIN-like
Glyma14g00470.1	NIN-like
Glyma15g03220.1	NIN-like
Glyma16g30180.1	NIN-like
Glyma17g10870.1	NIN-like
Glyma20g29960.1	NIN-like
Glyma01g07240.1	ND
Glyma01g08520.1	ND
Glyma01g34970.1	ND
Glyma01g35160.1	ND
Glyma01g39490.1	ND
Glyma01g41340.1	ND
Glyma03g27430.1	ND
Glyma03g32390.1	ND
Glyma03g41020.1	ND
Glyma03g41020.2	ND
Glyma03g41020.3	ND
Glyma04g15120.1	ND
Glyma04g42410.1	ND
Glyma04g43200.1	ND
Glyma05g07100.1	ND
Glyma05g34650.1	ND
Glyma06g12390.1	ND
Glyma06g45740.1	ND
Glyma06g47060.1	ND
Glyma07g19420.1	ND
Glyma07g35510.1	ND
Glyma08g05020.1	ND
Glyma09g05510.1	ND
Glyma09g05740.1	ND
Glyma09g28430.1	ND
Glyma09g28430.2	ND
Glyma09g32700.1	ND
Glyma09g39970.1	ND
Glyma10g04580.1	ND
Glyma10g30830.1	ND
Glyma10g36720.1	ND
Glyma10g37830.1	ND
Glyma10g43900.1	ND
Glyma10g43900.2	ND
Glyma11g04070.1	ND
Glyma11g05760.1	ND
Glyma11g07150.1	ND
Glyma12g11060.1	ND
Glyma12g32290.1	ND
Glyma13g11740.1	ND
Glyma13g18850.1	ND
Glyma13g23490.1	ND
Glyma13g25640.1	ND
Glyma13g38090.1	ND
Glyma14g13790.1	ND
Glyma14g39060.1	ND
Glyma15g16830.1	ND
Glyma15g17030.1	ND
Glyma15g35450.1	ND
Glyma16g05210.1	ND
Glyma16g18500.1	ND
Glyma16g18500.2	ND
Glyma16g33220.1	ND
Glyma16g33220.2	ND
Glyma17g07110.1	ND
Glyma17g32900.1	ND
Glyma18g46250.1	ND
Glyma19g09900.1	ND
Glyma19g22520.1	ND
Glyma19g22520.2	ND
Glyma19g27690.1	ND
Glyma19g35120.1	ND
Glyma19g40430.1	ND
Glyma19g43670.1	ND
Glyma20g00810.1	ND
Glyma20g03950.1	ND
Glyma20g16720.2	ND
Glyma20g30000.1	ND
Glyma20g30870.1	ND
Glyma20g35710.1	ND
Glyma20g37130.1	ND
Glyma01g38670.1	PcG
Glyma02g01540.1	PcG
Glyma02g06760.1	PcG
Glyma03g38320.1	PcG
Glyma06g29960.1	PcG
Glyma07g35640.1	PcG
Glyma10g01580.1	PcG
Glyma11g06620.1	PcG
Glyma16g25800.1	PcG
Glyma02g47590.1	Alfin
Glyma14g01060.1	Alfin
Glyma14g01060.2	Alfin
Glyma20g14220.1	Alfin
Glyma20g14220.2	Alfin
Glyma11g35320.1	bHLH
Glyma18g03080.1	bHLH
Glyma13g00540.1	HB
Glyma13g26790.1	MYB-related
Glyma01g10600.1	ND
Glyma01g43520.1	ND
Glyma01g43520.2	ND
Glyma02g08920.1	ND
Glyma02g13430.1	ND
Glyma02g35090.1	ND
Glyma02g36720.1	ND
Glyma03g01950.1	ND
Glyma03g24930.1	ND
Glyma03g30160.1	ND
Glyma03g36820.1	ND
Glyma03g36820.2	ND
Glyma03g36820.3	ND
Glyma03g39490.1	ND
Glyma04g07220.1	ND
Glyma04g07980.1	ND
Glyma04g08950.1	ND
Glyma04g09690.1	ND
Glyma04g14380.1	ND
Glyma04g15820.1	ND
Glyma04g16190.1	ND
Glyma04g23530.1	ND
Glyma04g42810.1	ND
Glyma05g26980.1	ND
Glyma05g32100.1	ND
Glyma05g34270.1	ND
Glyma05g36680.1	ND
Glyma05g36870.1	ND
Glyma05g37620.1	ND
Glyma05g37620.2	ND
Glyma05g37620.3	ND
Glyma05g37620.4	ND
Glyma05g37620.5	ND
Glyma06g07320.1	ND
Glyma06g07690.1	ND
Glyma06g08030.1	ND
Glyma06g08930.1	ND
Glyma06g09040.1	ND
Glyma06g11960.1	ND
Glyma06g30850.1	ND
Glyma06g30860.1	ND
Glyma06g42450.1	ND
Glyma06g42690.1	ND
Glyma06g46610.1	ND
Glyma06g47400.1	ND
Glyma06g47420.1	ND
Glyma07g07400.1	ND
Glyma07g08560.1	ND
Glyma07g10930.1	ND
Glyma07g15840.1	ND
Glyma07g15840.2	ND
Glyma07g27830.1	ND
Glyma07g40030.1	ND
Glyma08g01960.1	ND
Glyma08g01960.2	ND
Glyma08g01960.3	ND
Glyma08g01960.4	ND
Glyma08g05410.1	ND
Glyma08g09960.1	ND
Glyma08g15380.1	ND
Glyma08g18870.1	ND
Glyma08g36560.1	ND
Glyma08g39390.1	ND
Glyma09g00380.1	ND
Glyma09g02020.1	ND
Glyma09g05630.1	ND
Glyma09g15620.1	ND
Glyma09g26100.1	ND
Glyma09g30770.1	ND
Glyma09g31170.1	ND
Glyma09g34780.1	ND
Glyma09g36230.1	ND
Glyma09g38870.1	ND
Glyma09g39280.1	ND
Glyma09g39300.1	ND
Glyma10g10280.1	ND
Glyma10g29230.1	ND
Glyma10g34640.1	ND
Glyma10g34640.2	ND
Glyma10g36790.1	ND
Glyma10g43120.1	ND
Glyma10g43160.1	ND
Glyma10g43520.1	ND
Glyma11g01960.1	ND
Glyma11g01960.2	ND
Glyma12g01100.1	ND
Glyma12g01100.2	ND
Glyma12g15810.1	ND
Glyma12g17730.1	ND
Glyma12g33620.1	ND
Glyma12g36570.1	ND
Glyma13g10140.1	ND
Glyma13g16830.1	ND
Glyma13g23160.1	ND
Glyma13g27250.1	ND
Glyma13g27250.2	ND
Glyma14g12380.2	ND
Glyma14g24260.1	ND
Glyma15g12920.1	ND
Glyma15g16900.1	ND
Glyma15g20390.1	ND
Glyma15g43040.1	ND
Glyma16g03810.1	ND
Glyma17g03160.1	ND
Glyma17g07000.1	ND
Glyma17g08000.1	ND
Glyma17g29270.1	ND
Glyma17g32450.1	ND
Glyma17g33630.1	ND
Glyma18g38530.1	ND
Glyma18g39750.1	ND
Glyma18g46990.1	ND
Glyma18g47020.1	ND
Glyma19g33060.1	ND
Glyma19g42100.1	ND
Glyma19g44470.1	ND
Glyma20g01550.1	ND
Glyma20g23270.1	ND
Glyma20g23730.1	ND
Glyma20g23730.2	ND
Glyma20g23790.1	ND
Glyma20g32920.1	ND
Glyma20g38050.1	ND
Glyma20g38050.2	ND
Glyma02g47920.1	PcG
Glyma03g37370.1	PcG
Glyma07g06190.1	PcG
Glyma08g29010.1	PcG
Glyma14g00670.1	PcG
Glyma16g02800.1	PcG
Glyma18g51890.1	PcG
Glyma19g17460.2	PcG
Glyma01g15630.1	PHD
Glyma01g37400.1	PHD
Glyma01g37410.1	PHD
Glyma01g44460.1	PHD
Glyma01g44870.1	PHD
Glyma01g44890.1	PHD
Glyma02g10600.1	PHD
Glyma02g11970.1	PHD
Glyma02g16540.1	PHD
Glyma02g37500.1	PHD
Glyma02g38370.1	PHD
Glyma02g39300.1	PHD
Glyma02g41020.1	PHD
Glyma02g46490.1	PHD
Glyma02g46570.1	PHD
Glyma03g25160.1	PHD
Glyma03g27220.1	PHD
Glyma03g30150.1	PHD
Glyma03g31170.1	PHD
Glyma03g33900.1	PHD
Glyma03g41090.1	PHD
Glyma04g00320.1	PHD
Glyma04g00630.1	PHD
Glyma04g01040.1	PHD
Glyma04g01140.1	PHD
Glyma04g06630.1	PHD
Glyma04g39260.1	PHD
Glyma04g41500.1	PHD
Glyma04g43310.1	PHD
Glyma05g23540.1	PHD
Glyma05g26180.1	PHD
Glyma06g00370.1	PHD
Glyma06g01070.1	PHD
Glyma06g01180.1	PHD
Glyma06g01180.2	PHD
Glyma06g04940.1	PHD
Glyma06g06720.1	PHD
Glyma06g06720.2	PHD
Glyma06g11370.1	PHD
Glyma06g11370.2	PHD
Glyma06g12450.1	PHD
Glyma06g13330.1	PHD
Glyma06g15660.1	PHD
Glyma06g33590.1	PHD
Glyma06g34850.1	PHD
Glyma07g14730.1	PHD
Glyma07g14730.2	PHD
Glyma07g14730.3	PHD
Glyma07g19730.1	PHD
Glyma08g02750.1	PHD
Glyma08g06040.1	PHD
Glyma08g09120.1	PHD
Glyma08g25230.1	PHD
Glyma08g43580.1	PHD
Glyma09g23090.1	PHD
Glyma09g36290.1	PHD
Glyma09g36790.1	PHD
Glyma09g36790.2	PHD
Glyma10g01740.1	PHD
Glyma10g05080.1	PHD
Glyma10g07170.1	PHD
Glyma10g07170.2	PHD
Glyma10g25620.1	PHD
Glyma10g25620.2	PHD
Glyma10g28430.1	PHD
Glyma10g29040.1	PHD
Glyma10g31570.1	PHD
Glyma10g31980.1	PHD
Glyma10g37140.1	PHD
Glyma10g44650.1	PHD
Glyma11g00760.1	PHD
Glyma11g00780.1	PHD
Glyma11g01070.1	PHD
Glyma11g01070.2	PHD
Glyma11g07880.1	PHD
Glyma11g07890.1	PHD
Glyma11g10150.1	PHD
Glyma11g10150.2	PHD
Glyma11g11720.1	PHD
Glyma11g15880.1	PHD
Glyma11g16780.1	PHD
Glyma11g19530.1	PHD
Glyma11g27510.1	PHD
Glyma11g27580.1	PHD
Glyma11g33020.1	PHD
Glyma12g00330.1	PHD
Glyma12g00570.1	PHD
Glyma12g01040.1	PHD
Glyma12g01750.1	PHD
Glyma12g01750.2	PHD
Glyma12g02470.1	PHD
Glyma12g02470.2	PHD
Glyma12g07590.1	PHD
Glyma12g08950.1	PHD
Glyma12g20180.1	PHD
Glyma12g30320.2	PHD
Glyma12g30530.1	PHD
Glyma12g35680.1	PHD
Glyma12g35760.1	PHD
Glyma13g09480.1	PHD
Glyma13g13050.1	PHD
Glyma13g17840.1	PHD
Glyma13g17840.2	PHD
Glyma13g19440.1	PHD
Glyma13g21060.1	PHD
Glyma13g21060.2	PHD
Glyma13g23910.1	PHD
Glyma13g34640.1	PHD
Glyma13g34740.1	PHD
Glyma13g34740.2	PHD
Glyma13g39570.1	PHD
Glyma13g39570.2	PHD
Glyma13g41490.1	PHD
Glyma14g02150.1	PHD
Glyma14g24930.1	PHD
Glyma14g35790.1	PHD
Glyma14g37420.1	PHD
Glyma14g39310.1	PHD
Glyma15g03900.1	PHD
Glyma15g27550.1	PHD
Glyma15g31800.1	PHD
Glyma15g37810.1	PHD
Glyma16g04620.1	PHD
Glyma17g04670.1	PHD
Glyma17g05400.1	PHD
Glyma17g08990.1	PHD
Glyma17g16700.1	PHD
Glyma17g20210.1	PHD
Glyma18g09610.1	PHD
Glyma18g14500.1	PHD
Glyma18g52260.1	PHD
Glyma19g01310.1	PHD
Glyma19g03560.1	PHD
Glyma19g05660.1	PHD
Glyma19g17440.1	PHD
Glyma19g17460.1	PHD
Glyma19g28680.1	PHD
Glyma19g33040.1	PHD
Glyma19g37190.1	PHD
Glyma19g39970.1	PHD
Glyma20g19970.1	PHD
Glyma20g22470.1	PHD
Glyma20g30510.1	PHD
Glyma20g35670.1	PHD
Glyma20g36010.1	PHD
Glyma20g36010.2	PHD
Glyma20g38280.1	PHD
Glyma01g02180.1	PLATZ
Glyma01g11390.1	PLATZ
Glyma01g11390.2	PLATZ
Glyma01g17580.1	PLATZ
Glyma01g41980.1	PLATZ
Glyma01g44430.1	PLATZ
Glyma02g41010.1	PLATZ
Glyma03g34530.1	PLATZ
Glyma05g26260.1	PLATZ
Glyma05g34370.1	PLATZ
Glyma06g24400.1	PLATZ
Glyma07g27310.1	PLATZ
Glyma08g05270.1	PLATZ
Glyma08g09190.1	PLATZ
Glyma08g36660.1	PLATZ
Glyma09g12330.1	PLATZ
Glyma09g33770.1	PLATZ
Glyma09g33770.2	PLATZ
Glyma10g07240.1	PLATZ
Glyma10g07240.2	PLATZ
Glyma11g01100.1	PLATZ
Glyma11g03370.1	PLATZ
Glyma11g11640.1	PLATZ
Glyma11g11640.2	PLATZ
Glyma11g17770.1	PLATZ
Glyma11g19700.1	PLATZ
Glyma12g01890.1	PLATZ
Glyma12g01890.2	PLATZ
Glyma12g01890.3	PLATZ
Glyma12g08810.1	PLATZ
Glyma12g30360.1	PLATZ
Glyma13g21140.1	PLATZ
Glyma13g21140.2	PLATZ
Glyma13g23360.1	PLATZ
Glyma15g17040.1	PLATZ
Glyma15g23920.1	PLATZ
Glyma15g38400.1	PLATZ
Glyma15g38420.1	PLATZ
Glyma17g11470.1	PLATZ
Glyma19g37220.1	PLATZ
Glyma03g33640.1	S1Fa-like
Glyma10g05790.1	S1Fa-like
Glyma13g20160.1	S1Fa-like
Glyma19g36350.1	S1Fa-like
Glyma02g47470.1	ND
Glyma14g01280.1	ND
Glyma01g08060.1	SBP
Glyma01g15020.1	SBP
Glyma01g15220.1	SBP
Glyma02g01160.1	SBP
Glyma02g13370.1	SBP
Glyma02g13370.2	SBP
Glyma02g30670.1	SBP
Glyma03g27180.1	SBP
Glyma03g27180.2	SBP
Glyma03g27180.3	SBP
Glyma03g27200.1	SBP
Glyma03g29900.1	SBP
Glyma04g32060.1	SBP
Glyma04g37390.1	SBP
Glyma05g00200.1	SBP
Glyma05g38180.1	SBP
Glyma05g38180.2	SBP
Glyma05g38180.3	SBP
Glyma05g38180.4	SBP
Glyma05g38180.5	SBP
Glyma06g17700.1	SBP
Glyma06g22450.1	SBP
Glyma06g36140.1	SBP
Glyma07g14610.1	SBP
Glyma07g14660.1	SBP
Glyma07g19770.1	SBP
Glyma07g31880.1	SBP
Glyma07g31880.2	SBP
Glyma07g36180.1	SBP
Glyma08g01450.1	SBP
Glyma09g09790.1	SBP
Glyma10g01210.1	SBP
Glyma11g08900.1	SBP
Glyma11g08910.1	SBP
Glyma11g16700.1	SBP
Glyma11g36980.1	SBP
Glyma11g36980.2	SBP
Glyma12g27330.1	SBP
Glyma12g35460.1	SBP
Glyma13g24590.1	SBP
Glyma13g28460.1	SBP
Glyma13g31090.1	SBP
Glyma13g35000.1	SBP
Glyma13g37130.1	SBP
Glyma15g08270.1	SBP
Glyma15g10620.1	SBP
Glyma15g21860.1	SBP
Glyma15g21860.2	SBP
Glyma16g05890.1	SBP
Glyma16g19470.1	SBP
Glyma16g22030.1	SBP
Glyma17g04400.1	SBP
Glyma17g08840.1	SBP
Glyma18g00880.1	SBP
Glyma18g36960.1	SBP
Glyma19g26390.1	SBP
Glyma19g32800.1	SBP
Glyma20g00900.1	SBP
Glyma01g37590.1	SRS
Glyma02g05830.1	SRS
Glyma02g44860.1	SRS
Glyma02g44860.2	SRS
Glyma04g01130.3	SRS
Glyma04g03000.1	SRS
Glyma04g17730.1	SRS
Glyma06g01160.1	SRS
Glyma06g03030.1	SRS
Glyma07g35780.1	SRS
Glyma11g07710.1	SRS
Glyma11g12100.1	SRS
Glyma11g21700.1	SRS
Glyma12g04310.1	SRS
Glyma13g26500.1	SRS
Glyma13g26730.1	SRS
Glyma14g03900.1	SRS
Glyma14g40660.1	SRS
Glyma15g37600.1	SRS
Glyma16g24510.1	SRS
Glyma17g37410.1	SRS
Glyma20g04990.1	SRS
Glyma20g04990.2	SRS
Glyma20g17190.1	SRS
Glyma01g05410.1	TCP
Glyma02g11780.1	TCP
Glyma03g02090.1	TCP
Glyma04g01940.1	TCP
Glyma04g22460.1	TCP
Glyma04g32340.1	TCP
Glyma05g00300.1	TCP
Glyma05g01130.1	TCP
Glyma05g03610.1	TCP
Glyma05g07930.1	TCP
Glyma05g27370.1	TCP
Glyma06g20660.1	TCP
Glyma06g22240.1	TCP
Glyma06g23410.1	TCP
Glyma06g34330.1	TCP
Glyma06g43720.1	TCP
Glyma07g08710.1	TCP
Glyma07g25430.1	TCP
Glyma07g28930.1	TCP
Glyma07g29020.1	TCP
Glyma08g10350.1	TCP
Glyma08g27150.1	TCP
Glyma08g28690.1	TCP
Glyma08g41070.1	TCP
Glyma09g42120.1	TCP
Glyma09g42140.1	TCP
Glyma10g06510.1	TCP
Glyma10g38510.1	TCP
Glyma10g39140.1	TCP
Glyma10g43190.1	TCP
Glyma11g20200.1	TCP
Glyma11g20210.1	TCP
Glyma12g14200.1	TCP
Glyma12g20160.1	TCP
Glyma12g28970.1	TCP
Glyma12g33640.1	TCP
Glyma12g35720.1	TCP
Glyma13g07480.1	TCP
Glyma13g20710.1	TCP
Glyma13g29160.1	TCP
Glyma13g34690.1	TCP
Glyma13g36840.1	TCP
Glyma15g09910.1	TCP
Glyma16g00580.1	TCP
Glyma16g05840.1	TCP
Glyma17g08760.1	TCP
Glyma17g10760.1	TCP
Glyma17g13060.1	TCP
Glyma17g14160.1	TCP
Glyma18g15410.1	TCP
Glyma18g20670.1	TCP
Glyma18g50370.1	TCP
Glyma18g51580.1	TCP
Glyma19g03810.1	TCP
Glyma19g05910.1	TCP
Glyma19g26560.1	TCP
Glyma20g00350.1	TCP
Glyma20g12090.1	TCP
Glyma20g23700.1	TCP
Glyma20g28670.1	TCP
Glyma20g29330.1	TCP
Glyma16g28270.1	ND
Glyma01g29760.1	Trihelix
Glyma01g35370.1	Trihelix
Glyma02g09050.1	Trihelix
Glyma02g09060.1	Trihelix
Glyma03g07590.1	Trihelix
Glyma03g34960.1	Trihelix
Glyma03g40610.1	Trihelix
Glyma04g37020.1	Trihelix
Glyma04g39400.1	Trihelix
Glyma06g15500.1	Trihelix
Glyma06g17980.1	Trihelix
Glyma07g18320.1	Trihelix
Glyma09g01670.1	Trihelix
Glyma09g19750.1	Trihelix
Glyma10g07730.1	Trihelix
Glyma10g30300.1	Trihelix
Glyma10g34610.1	Trihelix
Glyma10g36950.1	Trihelix
Glyma10g36960.1	Trihelix
Glyma11g37390.1	Trihelix
Glyma15g12590.1	Trihelix
Glyma16g28240.1	Trihelix
Glyma16g28250.1	Trihelix
Glyma17g13780.1	Trihelix
Glyma17g13780.2	Trihelix
Glyma18g01360.1	Trihelix
Glyma18g43190.1	Trihelix
Glyma19g37660.1	Trihelix
Glyma19g43280.1	Trihelix
Glyma20g30640.1	Trihelix
Glyma20g30650.1	Trihelix
Glyma20g32940.1	Trihelix
Glyma20g36680.1	Trihelix
Glyma01g37940.1	TUB
Glyma02g06180.1	TUB
Glyma02g09030.1	TUB
Glyma02g09030.2	TUB
Glyma02g09030.3	TUB
Glyma02g17160.1	TUB
Glyma02g18150.1	TUB
Glyma07g17890.1	TUB
Glyma07g38150.1	TUB
Glyma08g19520.1	TUB
Glyma08g19520.2	TUB
Glyma08g19520.3	TUB
Glyma08g19520.4	TUB
Glyma10g36940.1	TUB
Glyma10g36940.2	TUB
Glyma11g07410.1	TUB
Glyma11g07410.2	TUB
Glyma12g13060.1	TUB
Glyma12g35920.1	TUB
Glyma13g28620.1	TUB
Glyma13g28620.2	TUB
Glyma13g34470.1	TUB
Glyma13g44890.1	TUB
Glyma14g08020.1	TUB
Glyma14g08020.2	TUB
Glyma14g34550.1	TUB
Glyma15g05490.1	TUB
Glyma15g10490.1	TUB
Glyma16g25210.1	TUB
Glyma16g28200.1	TUB
Glyma16g28200.2	TUB
Glyma17g02570.1	TUB
Glyma17g02570.2	TUB
Glyma17g02570.3	TUB
Glyma17g36990.1	TUB
Glyma20g30660.1	TUB
Glyma20g30660.2	TUB
Glyma0060s00200.1	ND
Glyma0060s00230.1	ND
Glyma0060s00260.1	ND
Glyma0060s00300.1	ND
Glyma0060s00330.1	ND
Glyma0060s00350.1	ND
Glyma0060s00370.1	ND
Glyma06g38610.1	ND
Glyma06g38630.1	ND
Glyma06g38650.1	ND
Glyma06g38660.1	ND
Glyma06g38670.1	ND
Glyma06g38820.1	ND
Glyma06g38860.1	ND
Glyma06g38920.1	ND
Glyma06g38970.1	ND
Glyma06g39000.1	ND
Glyma06g39030.1	ND
Glyma06g39070.1	ND
Glyma06g39140.1	ND
Glyma06g39200.1	ND
Glyma06g39220.1	ND
Glyma06g39330.1	ND
Glyma06g39410.1	ND
Glyma06g39440.1	ND
Glyma06g39450.1	ND
Glyma06g39470.1	ND
Glyma06g39560.1	ND
Glyma06g39570.1	ND
Glyma06g45180.1	ND
Glyma1254s00200.1	ND
Glyma12g11800.1	ND
Glyma06g43890.1	ND
Glyma07g32380.1	ND
Glyma07g32380.2	ND
Glyma10g07940.1	ND
Glyma12g14030.1	ND
Glyma13g21720.1	ND
Glyma13g24170.1	ND
Glyma15g26340.1	ND
Glyma02g02440.2	ND
Glyma01g05000.1	Whirly
Glyma02g02390.1	Whirly
Glyma02g02390.2	Whirly
Glyma03g41270.1	Whirly
Glyma08g40850.1	Whirly
Glyma08g40850.2	Whirly
Glyma08g40850.3	Whirly
Glyma08g40850.4	Whirly
Glyma18g16200.1	Whirly
Glyma19g43880.1	Whirly
Glyma04g14850.1	ND
Glyma04g14850.2	ND
Glyma05g06350.1	ND
Glyma06g47210.1	ND
Glyma08g15050.1	ND
Glyma10g38320.1	ND
Glyma01g05050.1	WRKY
Glyma01g06550.1	WRKY
Glyma01g06870.1	WRKY
Glyma01g06870.2	WRKY
Glyma01g06870.3	WRKY
Glyma01g06870.4	WRKY
Glyma01g31920.1	WRKY
Glyma01g39600.1	WRKY
Glyma01g39600.2	WRKY
Glyma01g43130.1	WRKY
Glyma01g43420.1	WRKY
Glyma02g01030.1	WRKY
Glyma02g01420.1	WRKY
Glyma02g02430.1	WRKY
Glyma02g12490.1	WRKY
Glyma02g12830.1	WRKY
Glyma02g15920.1	WRKY
Glyma02g15920.3	WRKY
Glyma02g36510.1	WRKY
Glyma02g39870.1	WRKY
Glyma02g45530.1	WRKY
Glyma02g46280.1	WRKY
Glyma02g46690.1	WRKY
Glyma02g46690.2	WRKY
Glyma02g47650.1	WRKY
